id,premise,hypothesis,label,label_text,source_family_id,profile,difficulty,domain
controlplane-nli-v1-train-b006-000091,"Aircraft tail N445 has accumulated 3,200 flight hours. A mandatory engine inspection is required every 1,500 flight hours. The last inspection was completed when the aircraft had logged exactly 1,450 flight hours.",The aircraft is grounded pending a special review by the aviation authority.,2,neutral,controlplane-nli-v1-train-b006-f023,regulated_decision_support,medium,aviation
controlplane-nli-v1-train-b006-000044,"The marketing budget for Q3 is $50,000. $20,000 is allocated to social media ads, and $15,000 is allocated to email campaigns. The rest is reserved for event sponsorships. At the end of July, $8,000 had been spent on social media ads.","There is $12,000 remaining in the social media ads budget at the end of July.",1,entailment,controlplane-nli-v1-train-b006-f011,internal_assistant,easy,finance
controlplane-nli-v1-train-b004-000089,"The standard homeowner's insurance policy covers interior structural damage caused by wind-driven rain if the wind first breaches the building envelope, such as breaking a window. However, the policy strictly excludes interior damage caused by rising floodwaters or groundwater seepage. A hurricane broke a window in the Smith residence, allowing wind-driven rain to ruin the living room drywall.",The ruined drywall in the Smith residence is covered under their homeowner's insurance.,1,entailment,controlplane-nli-v1-train-b004-f023,regulated_decision_support,medium,Insurance Claims
controlplane-nli-v1-train-b005-000077,"In synthetic review ARV-90, analyst Priya Cole recommends approval after completing the initial assessment. Her recommendation is forwarded to the Review Board, which alone issues the final administrative decision. The board has not yet voted, and the case status reads recommendation submitted.",Priya Cole recommended approval in review ARV-90.,1,entailment,controlplane-nli-v1-train-b005-f020,regulated_decision_support,easy,administrative review
controlplane-nli-v1-train-b006-000021,"Guest reservation 11-A was originally booked for 4 nights at $150 per night. On the second day, the guest extended the stay by 2 nights at a discounted rate of $100 per night. The guest also accumulated $45 in room service charges.","The total amount billed for the entire stay, including room service, is $845.",1,entailment,controlplane-nli-v1-train-b006-f006,customer_support,medium,hospitality
controlplane-nli-v1-train-b001-000075,"Cobalt Shore Credit records $6,200 verified monthly income and a $1,450 requested payment for synthetic application LN-205. The exercise rule sets the secondary-review trigger above $1,600, so the file marks no secondary review. It does not record a final approval or rejection.",Cobalt Shore approved the synthetic lending application LN-205.,2,neutral,controlplane-nli-v1-train-b001-f019,regulated_decision_support,easy,lending
controlplane-nli-v1-train-b001-000006,"Invoice INV-771 for Crestwell Studio was reviewed by Blue Harbor Office Systems. The disputed setup charge was $240, and the final adjustment removed that charge completely. After the adjustment, $1,160 remains payable by 2026-08-18. The quarterly support-plan renewal is listed on another line item.",Blue Harbor left the $240 setup fee on invoice INV-771.,0,contradiction,controlplane-nli-v1-train-b001-f002,customer_support,easy,invoice disputes
controlplane-nli-v1-train-b004-000040,"Onboarding a new software vendor requires both a completed IT security assessment and approval from the department director. If the annual contract exceeds $20,000, final authorization from the CFO is also required. Vendor CloudSync has passed the IT security assessment and received director approval for a $15,000 annual contract.",CloudSync lacks the department director approval needed for onboarding.,0,contradiction,controlplane-nli-v1-train-b004-f010,internal_assistant,easy,Vendor Management
controlplane-nli-v1-train-b002-000049,Larchmont Bio has two employees named Jordan Lee. Jordan Lee in Quality Assurance has employee key JL-204 and is assigned to the Riverside site; Jordan Lee in Finance has key JL-771 and is assigned to the Harbor site. The June mobility request references JL-204 and approves a temporary move to the Summit site from July 8 through August 2. JL-771 has no mobility request in the June file.,The temporary Summit assignment was approved for the Jordan Lee with employee key JL-204.,1,entailment,controlplane-nli-v1-train-b002-f013,internal_assistant,hard,human resources
controlplane-nli-v1-train-b004-000027,"The standard appliance warranty covers the full cost of replacement parts and labor for mechanical failures for two years. However, if a mechanical failure is caused by user negligence or water damage, the warranty only covers the cost of parts, and the customer must pay for labor. Customer Alice's blender suffered a mechanical motor failure due to accidental water immersion during its first year of use.",The authorized service center charges $45 per hour for appliance labor.,2,neutral,controlplane-nli-v1-train-b004-f007,customer_support,hard,Appliance Warranty
controlplane-nli-v1-train-b003-000088,"Facility badge system logs show contractor badge CB-410 is provisioned for level-1 access, covering common areas and the loading dock only. An access attempt at the server room door using CB-410 was logged as denied at 14:12 on 6 August. Server room access requires level-3 clearance under facility policy.",Badge CB-410 is authorized to access the loading dock.,1,entailment,controlplane-nli-v1-train-b003-f022,regulated_decision_support,medium,authorization_levels
controlplane-nli-v1-train-b005-000078,"ARV-90 contains an approval recommendation from analyst Priya Cole. The Review Board, not Priya, holds final decision authority. No vote has occurred yet, and the system shows the case as awaiting board action.",The Review Board has already issued final approval for ARV-90.,0,contradiction,controlplane-nli-v1-train-b005-f020,regulated_decision_support,easy,administrative review
controlplane-nli-v1-train-b003-000036,"Policy document DOC-220 revision C was published on 1 February and marked as the authoritative version. Revision D, drafted on 15 February, was circulated for internal comment but was withdrawn on 22 February after reviewers flagged inconsistencies. No further revision has since been published, and revision C remains listed as current in the document registry.",Revision D was drafted before it was withdrawn.,1,entailment,controlplane-nli-v1-train-b003-f009,regulated_decision_support,hard,document_versioning
controlplane-nli-v1-train-b003-000038,Employee Meera Nair completed the forklift safety certification course on 10 January 2025. The certification is valid for 18 months from the completion date. HR records show no renewal has been filed as of the most recent audit on 5 July 2026.,Meera Nair renewed her forklift certification before the July 2026 audit.,0,contradiction,controlplane-nli-v1-train-b003-f010,internal_assistant,easy,training_certification
controlplane-nli-v1-train-b001-000049,Beacon Ridge Labs recorded employee transfer T-309 for Maren Holt. The transfer moves Maren from the Atlas team to the Cedar team effective 2026-09-01. Her job title remains Data Operations Specialist. A compensation review is scheduled for October but no salary change is recorded in the transfer form.,Maren Holt will move to the Cedar team on 2026-09-01.,1,entailment,controlplane-nli-v1-train-b001-f013,internal_assistant,medium,human resources
